1003020KODEX(삼성)                   
1003228KINDEX(한국투신)              
1003023KBStar(KB)                    
1003027KOSEF(키움)                   
1003261TREX(유리)                    
1003191TIGER(미래에셋)               
1003022ARIRANG(한화)                 
1003257HANARO(NH)                    
1003048SMART(신한)                   
1003019마이티(DB)                    
1003040파워(교보)                    
1XXXXXX기타운용사                    
21주식                
22채권                
23원자재              
24부동산              
25통화                
26혼합자산            
27변동성              
28기타                
31국내
32해외
33국내&해외
4360140KODEX 200롱코스닥150숏선물             00302011
4360150KODEX 코스닥150롱코스피200숏선물       00302011
4360200ACE 미국S&P500                         00322812
4363510SOL KIS단기통안채                      00304821
4363570KODEX 장기종합채권(AA-이상)액티브KAP   00302021
4363580KODEX 200IT TR                         00302011
4364690KODEX 혁신기술테마액티브               00302011
4365780ACE 국고채10년                         00322821
4367380ACE 미국나스닥100                      00322812
4368680KODEX Fn K-뉴딜디지털플러스            00302011
4371130ACE 베트남VN30선물블룸버그레버리지(H)  00322812
4371870ACE 차이나항셍테크                     00322812
4372330KODEX 차이나항셍테크                   00302012
4373490KODEX K-이노베이션액티브               00302011
4375770KODEX 탄소효율그린뉴딜                 00302011
4379800KODEX 미국S&P500TR                     00302012
4379810KODEX 미국나스닥100TR                  00302012
4380340ACE Fn5G플러스                         00322811
4385510KODEX K-신재생에너지액티브             00302011
4385520KODEX K-미래차액티브                   00302011
4385590ACE ESG액티브                          00322811
4385600ACE 친환경자동차밸류체인액티브         00322811
4390390KODEX 미국반도체MV                     00302012
4390400KODEX 미국스마트모빌리티S&P            00302012
4391590ACE 미국스팩&IPO INDXX                 00322812
4391600ACE 미국친환경그린테마INDXX            00322812
4395150KODEX Fn웹툰&드라마                    00302011
4395160KODEX Fn시스템반도체                   00302011
4395170KODEX Fn Top10동일가중                 00302011
4399110SOL 미국S&P500ESG                      00304812
4400570KODEX 유럽탄소배출권선물ICE(H)         00302082
4400580SOL 유럽탄소배출권선물S&P(H)           00304882
4400590SOL 글로벌탄소배출권선물IHS(합성)      00304882
4401470KODEX K-메타버스액티브                 00302011
4402520FOCUS 혁신기업액티브                   XXXXXX11
4402970ACE 미국고배당S&P                      00322812
4404260KODEX KRX기후변화솔루션                00302011
4404650SOL KRX기후변화솔루션                  00304811
4407160MASTER 테크미디어텔레콤액티브          XXXXXX11
4407170MASTER 스마트커머스액티브              XXXXXX11
4407820에셋플러스 코리아플랫폼액티브          XXXXXX11
4407830에셋플러스 글로벌플랫폼액티브          XXXXXX12
4409810KODEX 미국나스닥100선물인버스(H)       00302012
4409820KODEX 미국나스닥100레버리지(합성 H)    00302012
4411050ACE 글로벌메타버스테크액티브           00322812
4411420KODEX 미국메타버스나스닥액티브         00302012
4411540SOL 200 Top10                          00304811
4413220SOL 차이나태양광CSI(합성)              00304812
4413930WOORI AI ESG액티브                     XXXXXX11
4414270ACE G2전기차&자율주행액티브            00322812
4415340KODEX 차이나과창판STAR50(합성)         00302012
4415760SOL 차이나육성산업액티브(합성)         00304812
4419420KODEX 미국클린에너지나스닥             00302012
4419430KODEX 차이나2차전지MSCI(합성)          00302012
4422260VITA MZ소비액티브                      XXXXXX11
4423160KODEX KOFR금리액티브(합성)             00302081
4423170SOL 한국형글로벌반도체액티브           00304813
4426150WOORI 대한민국국고채액티브             XXXXXX21
4428510KODEX 차이나메타버스액티브             00302012
4428560KODEX 미국ETF산업Top10 Indxx           00302012
4429980SOL 한국형글로벌전기차&2차전지액티브   00304813
4429990SOL 한국형글로벌플랫폼&메타버스액티브  00304813
4433220에셋플러스 글로벌대장장이액티브        XXXXXX12
4433250UNICORN R&D 액티브                     XXXXXX11
4433330SOL 미국S&P500                         00304812
4433970KODEX TDF2030액티브                    00302063
4433980KODEX TDF2040액티브                    00302063
4434060KODEX TDF2050액티브                    00302063
4436140SOL 종합채권(AA-이상)액티브            00304821
4437070KODEX 아시아달러채권SRI플러스액티브    00302022
4437080KODEX 미국종합채권SRI액티브(H)         00302022
4438560SOL 국고채3년                          00304821
4438570SOL 국고채10년                         00304821
4439860KODEX ESG종합채권(A-이상)액티브        00302021
4439870KODEX 국고채30년액티브                 00302021
4440640ACE 단기채권알파액티브                 00322821
4440910WOORI 미국S&P우주항공&디펜스           XXXXXX12
4441640KODEX 미국배당프리미엄액티브           00302012
4442090에셋플러스 코리아대장장이액티브        XXXXXX11
4444200SOL KEDI메가테크액티브                 00304811
4444490WOORI 미국S&P500                       XXXXXX12
4445150KODEX K-친환경선박액티브               00302011
4445290KODEX K-로봇액티브                     00302011
4445690BNK 주주가치액티브                     XXXXXX11
4446720SOL 미국배당다우존스                   00304812
4447430ACE 차세대가치주액티브                 00322811
4447620SOL 미국TOP5채권혼합40 Solactive       00304863
4448100WOORI 200                              XXXXXX11
4448310KODEX 23-12 국고채액티브               00302021
4448320KODEX 23-12 은행채(AA+이상)액티브      00302021
4448330KODEX 삼성전자채권혼합Wise             00302061
4448570FOCUS AI코리아액티브                   XXXXXX11
4448870ACE 23-12 회사채(AA-이상)액티브        00322821
4448880ACE 24-12 회사채(AA-이상)액티브        00322821
4449180KODEX 미국S&P500(H)                    00302012
4449190KODEX 미국나스닥100(H)                 00302012
4449540SOL 24-06 국고채액티브                 00304821
4450180KODEX 한중전기차(합성)                 00302013
4450190KODEX 한중반도체(합성)                 00302013
